STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,091100AA3424002,'1.10 MI S  OF FM 1946',2022,101,2020,"31.984569, -96.91785",101,1,1.01,2022,3,0.5,0.505,,0,152773.6335,124128.5772,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.984569,-96.917850"
48,091100AA3424001,'1.50 Mi SW of SH 171',2017,50,2017,"31.924561, -96.955481",50,0,0,2017,8,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.924561,-96.955481"
48,091100AA3406001,'1.3 MILES SE OF FM 1243',2024,100,2020,"32.021597, -96.950853",100,0,0,2024,1,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.021597,-96.950853"
48,091100AA3373001,'0.6 MI SW OF SH 171',2015,43,2020,"31.805833, -96.755986",43,0,0,2015,10,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.805833,-96.755986"
48,091100AA3212002,'0.30 MI N  OF FM 2114',2009,60,2011,"31.848978, -96.968811",60,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.848978,-96.968811"
48,091100AA3206001,'1.80 MI N  OF FM 2114',2021,100,2015,"31.8499, -97.005228",100,0,0,2021,4,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.849900,-97.005228"
48,091100AA3175002,'0.45 MI SW OF SH 171',2011,55,2020,"31.921742, -96.918967",55,0,0,2011,14,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.921742,-96.918967"
48,091100AA3175001,'1.6 Mi SW of SH 171',2010,50,2017,"31.915808, -96.935108",50,0,0,2010,15,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.915808,-96.935108"
48,091100AA3165001,'0.13 MI NE OF CR 3110',2012,25,2016,"31.889842, -97.028",25,0,0,2012,13,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.889842,-97.028000"
48,170820AA0408001,'0.12 MI N OF FM 2570',2006,100,2010,"31.822286, -96.071267",100,0,0,2006,19,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.822286,-96.071267"
48,170820AA0291002,'1.5 MI W OF FM 1366',2013,50,2013,"31.745114, -96.394189",50,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.745114,-96.394189"
48,170940AA0260001,'1.46 MI NE OF FM 1774',2023,50,2024,"30.390728, -95.857261",50,0,0,2023,2,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.390728,-95.857261"
48,170940AA0252001,'0.5 MI W OF SH 30',1999,50,2010,"30.594375, -96.098289",50,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.594375,-96.098289"
48,170820AA0280001,'0.7 MI W OF FM 1365',2007,160,2010,"31.631039, -96.309936",160,0,0,2007,18,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.631039,-96.309936"
48,170940AA0104001,'2.5 MI W OF FM 39',1999,100,2010,"30.793494, -96.112156",100,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.793494,-96.112156"
48,170820C00991001,'0.5 MI SE OF SH 14',1996,580,2010,"31.782197, -96.456056",580,0,0,1996,29,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.782197,-96.456056"
48,170820AA0640001,'1.3 MI NE OF SH 179',2024,100,2022,"31.626436, -96.227361",100,1,1,2024,1,1,1,,0,77150.68493,62684.93151,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.626436,-96.227361"
48,170820AA0536001,'0.3 MI. S. of FCR 540',2021,100,2021,"31.7266, -96.099708",100,0,0,2021,4,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.726600,-96.099708"
48,170820AA0510002,'2.5 MI E OF SH 75',2022,27,2017,"31.679581, -96.126919",27,0,0,2022,3,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.679581,-96.126919"
48,170820AA0464001,'1.2 MI SE OF FM 489',1993,100,2016,"31.594664, -95.98",100,0,0,1993,32,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.594664,-95.980000"
48,170820AA0441002,'2.8 MI NE OF US 84',1991,40,2016,"31.687039, -95.892425",40,0,0,2016,9,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.687039,-95.892425"
48,170820AA0421001,'1.2 MI N OF FM 489',1989,50,2016,"31.618075, -96.044081",50,0,0,1989,36,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.618075,-96.044081"
48,170820AA0408002,'1.4 MI NE OF FM 2570',2006,100,2010,"31.827447, -96.048722",100,0,0,2006,19,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.827447,-96.048722"
48,091100AA3158003,'1.70 MI N  OF US 171',2014,7,2020,"31.964997, -96.972533",7,0,0,2014,11,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.964997,-96.972533"
48,170940AA0359001,'0.67 MI E OF SH 30',2000,50,2010,"30.616256, -95.875406",50,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.616256,-95.875406"
48,170940AA0352002,'1.0 MI SE OF SH 90',1940,50,2010,"30.642903, -95.947575",50,0,0,1940,85,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.642903,-95.947575"
48,170940AA0352001,'3.3 MI N OF SH 30',1990,150,2010,"30.630125, -95.94175",150,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.630125,-95.941750"
48,170940AA0351002,'0.15 MI E OF SH 90',2000,150,2010,"30.613947, -95.948933",150,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.613947,-95.948933"
48,170940AA0347002,'2.0 MI E OF FM 39',2015,100,2015,"30.769131, -96.035",100,0,0,2015,10,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.769131,-96.035000"
48,170940AA0327006,'4.8 MI W OF FM 39',1990,140,2016,"30.812778, -96.172372",140,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.812778,-96.172372"
48,170940AA0327004,'5.01 MI W OF FM 39',1991,140,2016,"30.810819, -96.174058",140,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.810819,-96.174058"
48,170940AA0327003,'5.0 MI W OF FM 39',1998,140,2016,"30.811039, -96.173472",140,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.811039,-96.173472"
48,170940AA0327002,'4.9 MI W OF FM 39',2009,140,2016,"30.811933, -96.172825",140,0,0,2009,16,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.811933,-96.172825"
48,170940AA0327001,'2.45 MI W OF FM 39',1940,140,2016,"30.820672, -96.135253",140,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.820672,-96.135253"
48,171450AA0142001,'6.3 MI N OF SH 7',1992,60,2016,"31.315319, -96.050953",60,0,0,1992,33,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.315319,-96.050953"
48,091470AA0474001,'0.90 MI NW OF FM 1633',2016,50,2020,"31.651472, -96.554642",50,0,0,2016,9,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.651472,-96.554642"
48,170940AA0199002,'0.14 MI S OF FM 2445',2017,50,2017,"30.407311, -95.914847",50,0,0,2017,8,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.407311,-95.914847"
48,091470AA0455001,'2.30 MI SW OF FM 339',2000,39,2020,"31.507133, -96.764486",39,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.507133,-96.764486"
48,170940B00460001,'0.2 MI NW OF SH 105',1938,234,2022,"30.390769, -96.088317",234,0,0,1938,87,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.390769,-96.088317"
48,170940AA0424001,'0.2 MI N OF SH 90',1987,32,2022,"30.461725, -96.024311",32,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.461725,-96.024311"
48,170940AA0423001,'0.1 MI N OF SH 105',1984,30,2010,"30.340831, -95.899467",30,0,0,1984,41,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.340831,-95.899467"
48,170940AA0388006,'0.6 MILES E OF SH 90',2018,150,2018,"30.841078, -95.936228",150,1,1.5,2018,7,0.5,0.75,,0,102867.5799,83579.90868,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.841078,-95.936228"
48,170940AA0388005,'5.0 MI E OF SH 90',1999,140,2016,"30.829308, -95.886556",140,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.829308,-95.886556"
48,170940AA0388004,'4.0 MI E OF SH 90',1997,140,2016,"30.830753, -95.894769",140,0,0,1997,28,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.830753,-95.894769"
48,170940AA0388003,'0.4 MI E OF SH 90',1995,140,2016,"30.840953, -95.937775",140,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.840953,-95.937775"
48,170940AA0388001,'3.0 MI E OF SH 90',2000,140,2016,"30.840267, -95.908186",140,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.840267,-95.908186"
48,171450AA0297001,'2.5 MI E OF FM 39',1997,70,2016,"31.092017, -96.087628",70,0,0,1997,28,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.092017,-96.087628"
48,171450AA0293001,'2.27 MI E OF FM 2485',1940,80,2016,"31.126258, -95.984244",80,0,0,2008,17,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.126258,-95.984244"
48,171450AA0284006,'3.78 MI NW OF FM 39',2015,50,2015,"31.182558, -96.177278",50,2,1,2015,10,1,1,,0,77150.68493,62684.93151,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.182558,-96.177278"
48,171450AA0284003,'2.6 MI S OF SH 7',1990,60,2016,"31.222475, -96.226575",60,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.222475,-96.226575"
48,091470AA0465002,'0.90 MI NE OF FM 339',1920,5,2020,"31.516511, -96.715078",5,0,0,1920,105,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.516511,-96.715078"
48,170940AA0192002,'1.5 MI SW OF FM 1774',1989,80,2010,"30.461358, -95.974983",80,0,0,1989,36,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.461358,-95.974983"
48,170940AA0190002,'2.0 MI N OF SH 105',1995,40,2010,"30.371128, -95.840711",40,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.371128,-95.840711"
48,170940AA0172001,'0.78 MI SW OF FM 2562',2017,75,2019,"30.573503, -95.939342",75,0,0,2017,8,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.573503,-95.939342"
48,170940AA0168001,'0.54 MI SW OF FM 39',2019,50,2019,"30.734889, -96.055656",50,1,0.5,2019,6,1,0.5,,0,154301.3699,125369.863,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.734889,-96.055656"
48,170940AA0163001,'1.31 MI E OF FM 362',2013,50,2013,"30.300161, -95.951017",50,0,0,2013,12,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.300161,-95.951017"
48,170940AA0152002,'1.2 MI SW OF FM 2988',2008,80,2010,"30.293172, -95.992361",80,0,0,2008,17,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.293172,-95.992361"
48,170940AA0324001,'0.47 MI S OF FM 1696',2008,100,2016,"30.793911, -96.070233",100,0,0,2008,17,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.793911,-96.070233"
48,171450AA0110004,'3.75 MI NW OF SH 7',2016,100,2016,"31.291367, -96.184372",100,0,0,2016,9,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.291367,-96.184372"
48,171450067503128.00,'7.1 MI NW OF SH 7',1967,160,2017,"31.357192, -96.015253",160,0,0,1967,58,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.357192,-96.015253"
48,170940AA0297004,'3.4 MI W OF FM 244',2000,120,2010,"30.713708, -96.146906",120,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.713708,-96.146906"
48,170940AA0297002,'5.25 MI W OF FM 39',2000,210,2012,"30.7195, -96.161369",210,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.719500,-96.161369"
48,170940AA0295002,'1.6 MI W OF FM 244',1998,60,2010,"30.779978, -96.1022",60,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.779978,-96.102200"
48,170940AA0295001,'5.05 MI S OF FM 39',2001,50,2010,"30.757461, -96.106969",50,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.757461,-96.106969"
48,170940AA0370001,'0.9 MI E OF FM 2620',1998,60,2010,"30.6855, -95.874917",60,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.685500,-95.874917"
48,170940AA0289002,'2.6 MI E OF FM 244',2000,40,2010,"30.711472, -96.055358",40,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.711472,-96.055358"
48,170940AA0289001,'1.9 MI W OF FM 39',1985,40,2022,"30.695331, -96.035244",40,0,0,1985,40,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.695331,-96.035244"
48,170940AA0286002,'0.5 MI E OF FM 244',2016,100,2016,"30.649964, -96.094433",100,0,0,2016,9,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.649964,-96.094433"
48,170940AA0285002,'1.5 MI W OF FM 244',2001,60,2021,"30.693056, -96.118947",60,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.693056,-96.118947"
48,170940AA0285001,'0.3 MI W OF FM 244',2001,60,2021,"30.693875, -96.105283",60,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.693875,-96.105283"
48,170940AA0281001,'2.3 MI W OF FM 244',2003,30,2010,"30.659508, -96.1297",30,0,0,2003,22,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.659508,-96.129700"
48,170940AA0279001,'2.4 MI NE OF SH 30',2000,130,2010,"30.626217, -96.146961",130,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.626217,-96.146961"
48,170940AA0278001,'0.3 MI E OF SH 90',1940,200,2010,"30.673436, -95.9741",200,0,0,1940,85,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.673436,-95.974100"
48,170940AA0381003,'2.0 MI E OF FM 2620',1995,100,2017,"30.744097, -95.879597",100,0,0,1995,30,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.744097,-95.879597"
48,171450AA0283001,'1.0 MI S OF SH 7',2000,49,2022,"31.237742, -96.220233",49,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.237742,-96.220233"
48,171450AA0277001,'1.0 MI N OF FM 977',2001,40,2016,"31.163353, -95.945094",40,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.163353,-95.945094"
48,170940AA0371001,'0.7 MI W OF FM 2620',2009,70,2010,"30.678311, -95.896911",70,0,0,2009,16,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.678311,-95.896911"
48,170940AA0370002,'0.7 MI E OF FM 2620',1998,60,2010,"30.684247, -95.878761",60,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.684247,-95.878761"
48,170940AA0289003,'2.7 MI E OF FM 244',2000,40,2010,"30.711947, -96.055164",40,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.711947,-96.055164"
48,011170AA0887001,'0.7 Mi W of FM 36',2003,50,2010,"33.118008, -96.249742",50,0,0,2003,22,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.118008,-96.249742"
48,011170AA0886001,'1.0 Mi W of FM 36',1988,10,2010,"33.101386, -96.251556",10,10,1,1988,37,0.5,0.5,,0,154301.3699,125369.863,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.101386,-96.251556"
48,011170AA0880001,'0.8 Mi W of FM 36',1990,120,2010,"33.077933, -96.243586",120,0,0,1990,35,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.077933,-96.243586"
48,011170AA0864001,'0.3 Mi S of SH 66',1990,382,2023,"33.022175, -96.274211",382,0,0,1990,35,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.022175,-96.274211"
48,011170AA0852001,'5.2 Mi S of Caddo Mills',1996,50,2010,"32.990519, -96.208211",50,0,0,1996,29,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.990519,-96.208211"
48,170210AA0120001,'1.65 MI SE OF FM 974',2006,57,2022,"30.844922, -96.290256",57,3,1.71,2006,19,0.5,0.855,,0,90234.71922,73315.70936,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.844922,-96.290256"
48,170210AA0118001,'0.05 MI SE OF OSR',2006,48,2022,"30.885372, -96.364306",48,3,1.44,2006,19,0.5,0.72,,0,107153.7291,87062.40487,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.885372,-96.364306"
48,170210B00865001,'0.65 MI S OF VILLA MARIA',1978,500,2015,"30.619969, -96.386481",500,0,0,1978,47,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.619969,-96.386481"
48,170210AA0286001,'1.75 MI SW OF FM 1687',2005,100,2018,"30.67735, -96.461492",100,0,0,2005,20,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.677350,-96.461492"
48,170210AA0283001,'0.65 MI NW OF SH 21',2009,190,2018,"30.661311, -96.434914",190,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.661311,-96.434914"
48,170210AA0276001,'0.40 MI NE OF SH 47',2006,120,2018,"30.643881, -96.451725",120,0,0,2006,19,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.643881,-96.451725"
48,170210AA0246001,'1.40 MI N OF FM 159',2001,40,2022,"30.416097, -96.178794",40,3,1.2,2001,24,0.5,0.6,,0,128584.4749,104474.8858,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.416097,-96.178794"
48,091100AA2120001,'1.20 MI W OF CO RD 2122',2002,38,2020,"31.878869, -97.274564",38,1,0.38,2002,23,1,0.38,,0,203028.1182,164960.3461,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.878869,-97.274564"
48,170210AA0169005,'4.50 MI SW OF FM 2038',1998,390,2018,"30.721972, -96.300422",390,0,0,1998,27,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.721972,-96.300422"
48,170210AA0015001,'0.05 MI E OF FM 2154',2007,49,2022,"30.510161, -96.293594",49,3,1.47,2007,18,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.510161,-96.293594"
48,170210031505080.00,'0.58 MI W OF FM 159',2021,7050,2020,"30.35955, -96.153828",7050,0,0,2021,4,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.359550,-96.153828"
48,162050AA0279002,'0.40 MI N OF SH 188',2016,208,2021,"28.050156, -97.546317",208,3,6.24,2016,9,0.5,3.12,,0,24727.78363,20091.3242,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.050156,-97.546317"
48,170210AA0150001,'0.3 MI NE OF FM 2038',1999,45,2022,"30.738258, -96.204031",45,0,0,1999,26,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.738258,-96.204031"
48,111740AA0154001,'1.4 MI N OF FM 698',1993,933,2023,"31.717122, -94.710311",933,0,0,1993,32,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.717122,-94.710311"
48,111740AA0273004,'1.7 MI E OF SH21',1993,253,2023,"31.559786, -94.442336",253,0,0,1993,32,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.559786,-94.442336"
48,111740AA0273003,'2.9 MI W OF FM95',1992,208,2023,"31.569581, -94.403444",208,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.569581,-94.403444"
48,111740AA0273002,'2.4 MI W OF FM 95',2000,208,2023,"31.568569, -94.395433",208,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.568569,-94.395433"
48,111740AA0273001,'2.8 MI E OF FM95',2004,17,2023,"31.543094, -94.316614",17,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.543094,-94.316614"
48,170260AA0252001,'0.9 MI W OF FM 908',2006,100,2010,"30.5062, -96.824453",100,0,0,2006,19,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.506200,-96.824453"
48,170260AA0245002,'1.4 MI W OF FM 696',2014,90,2014,"30.437353, -96.841583",90,0,0,2014,11,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.437353,-96.841583"
48,170260AA0238001,'0.4 MI N OF FM 111',1940,260,2010,"30.429947, -96.766228",260,0,0,1940,85,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.429947,-96.766228"
48,170210AA0175002,'4.65 MI NE OF SH 30',2007,70,2018,"30.656939, -96.20675",70,0,0,2007,18,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.656939,-96.206750"
48,161490AA0340001,'0.30 MI NW OF IH 37',1950,40,2015,"28.342708, -98.034303",40,0,0,1950,75,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.342708,-98.034303"
48,161490AA0329001,'0.6 MI NW OF FM 534',1948,120,2015,"28.236781, -97.976058",120,0,0,1960,65,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.236781,-97.976058"
48,161490AA0223003,'1.7 MI SW OF FM 1042',1987,110,2015,"28.395075, -98.292719",110,0,0,1987,38,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.395075,-98.292719"
48,161490AA0177001,'0.80 MI NW OF FM 99',1987,55,2015,"28.692894, -98.216403",55,0,0,2024,1,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.692894,-98.216403"
48,161490AA0175001,'2.1 MI W OF FM 882',2011,375,2016,"28.669189, -98.125681",375,0,0,2011,14,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.669189,-98.125681"
48,51520006707035.00,'0.7 MI N OF US 82',1955,200,2010,"33.602569, -101.85345",200,0,0,1985,40,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.602569,-101.853450"
48,052190AA0247001,'0.80 MI S  OF SH 86',1935,400,2013,"34.524192, -101.75865",400,0,0,1965,60,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=34.524192,-101.758650"
48,011170AA0828001,'0.93 Mi E of FM 36',2002,50,2010,"32.969881, -96.163681",50,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.969881,-96.163681"
48,170210AA0116001,'1.7 MI SE OF OSR',2003,74,2022,"30.853475, -96.362031",74,3,2.22,2003,22,0.5,1.11,,0,69505.12156,56472.91127,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.853475,-96.362031"
48,170210AA0115004,'1.2 MI NW OF FM 974',2022,651,2022,"30.819339, -96.373561",651,3,19.53,2022,3,0.5,9.765,,0,7900.735784,6419.347825,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.819339,-96.373561"
48,170210AA0106003,'1.10 MI NW OF FM 974',2007,74,2022,"30.785058, -96.386144",74,3,2.22,2007,18,0.5,1.11,,0,69505.12156,56472.91127,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.785058,-96.386144"
